work_id,institution_id,institution_name
https://openalex.org/W4226494982,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4226494982,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W3015423791,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4295166568,https://openalex.org/I176601375,Khalifa University of Science and Technology
https://openalex.org/W4295166568,https://openalex.org/I70703428,Palacký University Olomouc
https://openalex.org/W4295166568,https://openalex.org/I46208956,Salahaddin University-Erbil
https://openalex.org/W4295166568,https://openalex.org/I97699614,Abu Dhabi National Oil (United Arab Emirates)
https://openalex.org/W4295166568,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4389886269,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4307414375,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4307414375,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4307414375,https://openalex.org/I3124059619,China University of Geosciences
https://openalex.org/W3170993674,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3212161832,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3212161832,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W3093626874,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3093626874,https://openalex.org/I686019,AGH University of Krakow
https://openalex.org/W4321611009,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4321611009,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W4379644424,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4379644424,https://openalex.org/I176601375,Khalifa University of Science and Technology
https://openalex.org/W3119597163,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3119597163,https://openalex.org/I96408529,Taylor University
https://openalex.org/W3119597163,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W4221113986,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4221113986,https://openalex.org/I3125347698,Babeș-Bolyai University
https://openalex.org/W4221113986,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4212864096,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4212864096,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W4384207547,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4384207547,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W4387470844,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4387470844,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W4387363867,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4387363867,https://openalex.org/I193170854,Bruker (United States)
https://openalex.org/W4387363867,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4392918132,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4392918132,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4401435094,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2797578994,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2797578994,https://openalex.org/I33213144,University of Florida
https://openalex.org/W2797578994,https://openalex.org/I86958956,Ferdowsi University of Mashhad
https://openalex.org/W2797578994,https://openalex.org/I4210113397,Geological Survey of Iran
https://openalex.org/W2797578994,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W3061847514,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2402697159,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2402697159,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W4281667962,https://openalex.org/I4210152837,Dhahran Health Center
https://openalex.org/W4281667962,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4200054012,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4200054012,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W4293032551,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4293032551,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W4293032551,https://openalex.org/I87339560,College of Marin
https://openalex.org/W4293032551,https://openalex.org/I94062374,Florida College
https://openalex.org/W4293032551,https://openalex.org/I75821886,University of South Florida St. Petersburg
https://openalex.org/W4293032551,https://openalex.org/I2801549625,Kuwait Institute for Scientific Research
https://openalex.org/W4293032551,https://openalex.org/I63601056,Menoufia University
https://openalex.org/W2897398670,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W2897398670,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2968559006,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W2968559006,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4307058636,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4392170622,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4392170622,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W4366273379,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4366273379,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4386499565,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4391326777,https://openalex.org/I4210104448,Institut Català de Ciències del Clima
https://openalex.org/W4391326777,https://openalex.org/I4210151560,Institut de Ciències del Mar
https://openalex.org/W4391326777,https://openalex.org/I2801549625,Kuwait Institute for Scientific Research
https://openalex.org/W4391326777,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4391326777,https://openalex.org/I154338468,University of Fribourg
https://openalex.org/W4391326777,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W4391326777,https://openalex.org/I71267560,University of Naples Federico II
https://openalex.org/W4391326777,https://openalex.org/I4210142198,Instytut Oceanologii Polskiej Akademii Nauk
https://openalex.org/W4391326777,https://openalex.org/I99542240,Polish Academy of Sciences
https://openalex.org/W4401646659,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4401646659,https://openalex.org/I60342839,Qatar University
https://openalex.org/W4302028070,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4302028070,https://openalex.org/I4210149382,Johnson Space Center
https://openalex.org/W4302028070,https://openalex.org/I58286723,Lunar and Planetary Institute
https://openalex.org/W4302028070,https://openalex.org/I1329765538,Universities Space Research Association
https://openalex.org/W4398220506,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4398220506,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4406159166,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4412386547,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4412386547,https://openalex.org/I194348271,"Government College University, Faisalabad"
https://openalex.org/W2035684804,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3081183276,https://openalex.org/I4210152837,Dhahran Health Center
https://openalex.org/W3081183276,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4323308026,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4323308026,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W2766659608,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4379280029,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4379280029,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W2996369956,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2996369956,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W3184337242,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W3184337242,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4283012769,https://openalex.org/I4210118538,University of Petroleum
https://openalex.org/W4283012769,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4283012769,https://openalex.org/I2613432,University of South Florida
https://openalex.org/W4283012769,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W4378230836,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4389328011,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4389328011,https://openalex.org/I4210118538,University of Petroleum
https://openalex.org/W2953149450,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3135007064,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3135007064,https://openalex.org/I82401606,Jubail Industrial College
https://openalex.org/W4327803001,https://openalex.org/I176601375,Khalifa University of Science and Technology
https://openalex.org/W4327803001,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4386575067,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2983888933,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W2983888933,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3048328962,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3048328962,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W3096661718,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W3096661718,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3097820403,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W3097820403,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3199257702,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W3199257702,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3199257702,https://openalex.org/I76571253,Imam Abdulrahman Bin Faisal University
https://openalex.org/W3199476960,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3199476960,https://openalex.org/I71920554,King Abdullah University of Science and Technology
https://openalex.org/W3199476960,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W3201594478,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W3201594478,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4212930944,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W4212930944,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4213063077,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4213063077,https://openalex.org/I4210149382,Johnson Space Center
https://openalex.org/W4213063077,https://openalex.org/I58286723,Lunar and Planetary Institute
https://openalex.org/W4213063077,https://openalex.org/I1329765538,Universities Space Research Association
https://openalex.org/W4213208759,https://openalex.org/I257179599,Baker Hughes (United States)
https://openalex.org/W4213208759,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4220663378,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4220826390,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4220826390,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W4220826390,https://openalex.org/I87339560,College of Marin
https://openalex.org/W4220826390,https://openalex.org/I94062374,Florida College
https://openalex.org/W4220826390,https://openalex.org/I75821886,University of South Florida St. Petersburg
https://openalex.org/W4281623104,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4281767628,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4281767628,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4281767628,https://openalex.org/I3124059619,China University of Geosciences
https://openalex.org/W4281767628,https://openalex.org/I204553293,"China University of Petroleum, Beijing"
https://openalex.org/W4322020171,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W4389327997,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4389327997,https://openalex.org/I4210118538,University of Petroleum
https://openalex.org/W4389358586,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4389358586,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W4389721692,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4389721692,https://openalex.org/I19880235,Lomonosov Moscow State University
https://openalex.org/W4389721692,https://openalex.org/I4210150146,Moscow State University
https://openalex.org/W4412363895,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4412363895,https://openalex.org/I190397597,University of Urbino
https://openalex.org/W4414602920,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3012467253,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3102597749,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3152701421,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3139415666,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2945148837,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2988910414,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2944809997,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4220873824,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3195908734,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4283757143,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4223892951,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4398159676,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4398159676,https://openalex.org/I162577319,The University of Texas at Dallas
https://openalex.org/W4398159676,https://openalex.org/I3124704065,University of Kurdistan
https://openalex.org/W4398159676,https://openalex.org/I4210139925,Korea Basic Science Institute
https://openalex.org/W4398159676,https://openalex.org/I185163786,King Abdulaziz University
https://openalex.org/W4398159676,https://openalex.org/I135310074,University of Wisconsin–Madison
https://openalex.org/W4398159676,https://openalex.org/I139660479,Central South University
https://openalex.org/W4398159676,https://openalex.org/I86310350,Aswan University
https://openalex.org/W4309553920,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4317376201,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3141818123,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4213326878,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4223471131,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4391167607,https://openalex.org/I21203515,Kazan Federal University
https://openalex.org/W4391167607,https://openalex.org/I33849332,University of Malaya
https://openalex.org/W4391167607,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4391167607,https://openalex.org/I98210582,Rajiv Gandhi Institute of Petroleum Technology
https://openalex.org/W4391167607,https://openalex.org/I28022161,King Saud University
https://openalex.org/W4391167607,https://openalex.org/I4576418,University of Technology Malaysia
https://openalex.org/W4391167607,https://openalex.org/I85507684,Yarmouk University
https://openalex.org/W4391167607,https://openalex.org/I4387154749,University of Poonch Rawalakot
https://openalex.org/W4391167607,https://openalex.org/I146840658,University of Azad Jammu and Kashmir
https://openalex.org/W4390685983,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4390685983,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4391286506,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4200149467,https://openalex.org/I36197038,Taiz University
https://openalex.org/W4200149467,https://openalex.org/I4401041618,Imam Ja’afar Al-Sadiq University
https://openalex.org/W4200149467,https://openalex.org/I85507684,Yarmouk University
https://openalex.org/W4200149467,https://openalex.org/I59225215,Bahria University
https://openalex.org/W4200149467,https://openalex.org/I33849332,University of Malaya
https://openalex.org/W4200149467,https://openalex.org/I203899302,Universiti Teknologi Petronas
https://openalex.org/W4200149467,https://openalex.org/I28022161,King Saud University
https://openalex.org/W4200149467,https://openalex.org/I55202024,Usmanu Danfodiyo University
https://openalex.org/W4200149467,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3195332584,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2618368271,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2766468506,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4205343768,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4385654401,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4388960641,https://openalex.org/I21203515,Kazan Federal University
https://openalex.org/W4388960641,https://openalex.org/I33849332,University of Malaya
https://openalex.org/W4388960641,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4388960641,https://openalex.org/I98210582,Rajiv Gandhi Institute of Petroleum Technology
https://openalex.org/W4388960641,https://openalex.org/I28022161,King Saud University
https://openalex.org/W4388960641,https://openalex.org/I4576418,University of Technology Malaysia
https://openalex.org/W4388960641,https://openalex.org/I85507684,Yarmouk University
https://openalex.org/W4388960641,https://openalex.org/I4387154749,University of Poonch Rawalakot
https://openalex.org/W4388960641,https://openalex.org/I146840658,University of Azad Jammu and Kashmir
https://openalex.org/W4392600402,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4409556117,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4412890921,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4413307018,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4395699692,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4391672917,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4407947147,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4407947147,https://openalex.org/I71999127,Universitat de Barcelona
https://openalex.org/W3119778467,https://openalex.org/I47508984,Imperial College London
https://openalex.org/W4362637564,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4362637564,https://openalex.org/I47508984,Imperial College London
https://openalex.org/W4312827710,https://openalex.org/I47508984,Imperial College London
https://openalex.org/W4324354736,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4324354736,https://openalex.org/I47508984,Imperial College London
https://openalex.org/W4324354736,https://openalex.org/I223464139,Linnaeus University
https://openalex.org/W4392580923,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4401966212,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4401966288,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4401966288,https://openalex.org/I71999127,Universitat de Barcelona
https://openalex.org/W4414226755,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4414264351,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4414373385,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2138821921,https://openalex.org/I123387679,Uppsala University
https://openalex.org/W2138821921,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2138821921,https://openalex.org/I45643870,Pontifícia Universidade Católica do Rio Grande do Sul
https://openalex.org/W2138821921,https://openalex.org/I130442723,Universidade Federal do Rio Grande do Sul
https://openalex.org/W3081524168,https://openalex.org/I97018004,Stanford University
https://openalex.org/W3081524168,https://openalex.org/I201324441,University of Ferrara
https://openalex.org/W3081524168,https://openalex.org/I60060512,Trinity University
https://openalex.org/W3081524168,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2337932244,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W2337932244,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2079375834,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2079375834,https://openalex.org/I205746353,University of Dhaka
https://openalex.org/W2010121337,https://openalex.org/I123387679,Uppsala University
https://openalex.org/W2010121337,https://openalex.org/I189462010,Universiti Brunei Darussalam
https://openalex.org/W2010121337,https://openalex.org/I23906160,University of Tripoli
https://openalex.org/W2010121337,https://openalex.org/I121748325,Universidad Complutense de Madrid
https://openalex.org/W2010121337,https://openalex.org/I2799345387,Kuwait Petroleum Corporation (Kuwait)
https://openalex.org/W2010121337,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2562655431,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
